kid,r,spec,cls,m,apk,status
16151,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16160,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16161,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16170,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16171,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16180,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16181,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16190,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16191,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16200,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16201,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16210,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16211,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16220,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16221,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16230,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16231,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16240,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16241,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16250,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16251,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16260,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16261,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16270,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16271,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16280,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16281,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16290,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16291,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16300,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16301,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16310,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16311,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16320,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16321,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16330,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16331,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16340,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16341,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16350,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16351,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16360,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16361,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16370,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16371,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16380,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16381,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16390,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16391,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16400,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16401,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16410,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16411,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16420,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16421,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16430,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16431,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16440,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16441,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16450,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16451,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16460,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16461,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16470,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16471,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16480,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16481,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16490,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16491,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16500,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16501,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16510,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16511,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16520,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16521,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16530,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16531,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16540,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16541,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16550,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16551,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16560,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16561,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16570,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16571,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16580,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16581,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16590,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16591,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16600,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16601,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16610,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16611,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16620,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16621,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16630,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16631,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16640,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16641,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16650,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16651,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16660,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16661,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16670,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16671,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16680,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16681,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16690,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16691,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16700,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16701,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16710,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16711,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16720,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16721,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16730,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16731,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16740,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16741,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16750,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16751,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16760,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16761,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16770,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16771,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16780,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16781,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16790,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16791,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16800,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16801,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16810,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16811,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16820,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16821,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16830,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16831,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16840,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16841,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16850,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16851,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16860,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16861,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16870,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16871,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16880,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16881,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16890,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16891,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16900,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16901,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16910,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16911,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16920,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16921,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16930,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16931,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16940,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16941,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16950,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16951,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
16960,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,com.tk.quicksearch_65.apk,GENUINE_no
16961,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,com.tk.quicksearch_65.apk,GENUINE_no
17084,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17085,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.graphutils.GraphWrapper,calculateGraphType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17086,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17087,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.graphutils.GraphWrapper,calculateGraphType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17088,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17089,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.graphutils.GraphWrapper,calculateGraphType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17090,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17091,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.graphutils.GraphWrapper,calculateGraphType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17092,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17093,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.graphutils.GraphWrapper,calculateGraphType,com.vrem.wifianalyzer_71.apk,GENUINE_no
17094,4,MessageDigestSpec,com.vrem.wifianalyzer.wifi.accesspoint.AccessPointsAdapterData,calculateChildType,com.vrem.wifianalyzer_71.apk,GENUINE_no
