kid,nobs,art,other,r,tool,timeout,apk,status,sustained,strict,sec
12270,True,False,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12271,True,True,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12272,True,False,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12273,True,True,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12274,True,False,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12275,True,True,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12276,True,False,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12277,True,True,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12278,True,False,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12279,True,True,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12280,True,False,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12281,True,True,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12282,True,False,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12283,True,True,False,1.0,qtesting,60,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12284,True,False,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12285,True,True,False,1.0,qtesting,180,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12286,True,False,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12287,True,True,False,1.0,qtesting,300,com.rtbishop.look4sat_410.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12288,True,False,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12289,True,True,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12290,True,False,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12291,True,True,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12292,True,False,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12293,True,True,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12294,True,False,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12295,True,True,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12296,True,False,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12297,True,True,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12298,True,False,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12299,True,True,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12300,True,False,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12301,True,True,False,1.0,ape,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12302,True,False,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12303,True,True,False,1.0,ape,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12304,True,False,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12305,True,True,False,1.0,ape,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12306,True,False,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12307,True,True,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12308,True,False,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12309,True,True,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12310,True,False,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12311,True,True,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12312,True,False,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12313,True,True,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12314,True,False,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12315,True,True,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12316,True,False,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12317,True,True,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12318,True,False,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12319,True,True,False,1.0,droidbot:bfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12320,True,False,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12321,True,True,False,1.0,droidbot:bfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12322,True,False,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12323,True,True,False,1.0,droidbot:bfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12324,True,False,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12325,True,True,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12326,True,False,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12327,True,True,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12328,True,False,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12329,True,True,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12330,True,False,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12331,True,True,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12332,True,False,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12333,True,True,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12334,True,False,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12335,True,True,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12336,True,False,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12337,True,True,False,1.0,droidbot:bfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12338,True,False,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12339,True,True,False,1.0,droidbot:bfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12340,True,False,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12341,True,True,False,1.0,droidbot:bfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12342,True,False,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12343,True,True,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12344,True,False,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12345,True,True,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12346,True,False,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12347,True,True,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12348,True,False,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12349,True,True,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12350,True,False,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12351,True,True,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12352,True,False,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12353,True,True,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12354,True,False,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12355,True,True,False,1.0,droidbot:dfs_greedy,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12356,True,False,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12357,True,True,False,1.0,droidbot:dfs_greedy,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12358,True,False,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12359,True,True,False,1.0,droidbot:dfs_greedy,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12360,True,False,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12361,True,True,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12362,True,False,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12363,True,True,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12364,True,False,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12365,True,True,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12366,True,False,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12367,True,True,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12368,True,False,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12369,True,True,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12370,True,False,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12371,True,True,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12372,True,False,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12373,True,True,False,1.0,droidbot:dfs_naive,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12374,True,False,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12375,True,True,False,1.0,droidbot:dfs_naive,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12376,True,False,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12377,True,True,False,1.0,droidbot:dfs_naive,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12378,True,False,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12379,True,True,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12380,True,False,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12381,True,True,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12382,True,False,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12383,True,True,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12384,True,False,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12385,True,True,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12386,True,False,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12387,True,True,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12388,True,False,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12389,True,True,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12390,True,False,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12391,True,True,False,1.0,droidmate,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12392,True,False,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12393,True,True,False,1.0,droidmate,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12394,True,False,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12395,True,True,False,1.0,droidmate,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12396,True,False,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12397,True,True,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12398,True,False,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12399,True,True,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12400,True,False,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12401,True,True,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12402,True,False,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12403,True,True,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12404,True,False,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12405,True,True,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12406,True,False,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12407,True,True,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12408,True,False,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12409,True,True,False,1.0,fastbot,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12410,True,False,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12411,True,True,False,1.0,fastbot,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12412,True,False,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12413,True,True,False,1.0,fastbot,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12414,True,False,False,1.0,humanoid,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12415,True,True,False,1.0,humanoid,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12416,True,False,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12417,True,True,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12418,True,False,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12419,True,True,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12420,True,False,False,1.0,humanoid,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12421,True,True,False,1.0,humanoid,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12422,True,False,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12423,True,True,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12424,True,False,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12425,True,True,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12426,True,False,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12427,True,True,False,1.0,humanoid,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12428,True,False,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12429,True,True,False,1.0,humanoid,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12430,True,False,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12431,True,True,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12432,True,False,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12433,True,True,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12434,True,False,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12435,True,True,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12436,True,False,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12437,True,True,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12438,True,False,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12439,True,True,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12440,True,False,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12441,True,True,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12442,True,False,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12443,True,True,False,1.0,monkey,60,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12444,True,False,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12445,True,True,False,1.0,monkey,180,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12446,True,False,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12447,True,True,False,1.0,monkey,300,com.sakethh.linkora_50.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12448,True,False,True,1.0,ape,60,com.sapuseven.untis_29198884.apk,OTHER:LEGAL_REUSE_REJECTED,True,False,False
12449,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12450,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12451,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12452,True,False,False,4.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:SPEC_DEFECT,False,False,False
12453,True,False,False,4.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:SPEC_DEFECT,False,False,False
12454,True,False,False,4.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:SPEC_DEFECT,False,False,False
12455,False,False,True,,ape,60,com.sapuseven.untis_29198884.apk,OTHER:UNOBSERVED_CREATION,True,False,False
12456,True,True,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12457,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12458,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12459,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12460,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12461,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12462,True,False,False,1.0,ape,60,com.sapuseven.untis_29198884.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
12463,False,False,True,,ape,60,com.sapuseven.untis_29198884.apk,OTHER:GENUINE_no,True,True,False
12464,True,False,True,1.0,ape,180,com.sapuseven.untis_29198884.apk,OTHER:LEGAL_REUSE_REJECTED,True,False,False
