apk,dex_files,wrappers,arity_pairs,arity_wrappers,arity_call_sites,arity_inline_hooks,arity_detail,subtype_unwoven,subtype_targets,subtype_detail,before_hooks,branch_target_hooks,branch_detail,keystore_entry_calls,keystore_entry_woven,error
org.musicbrainz.picard.barcodescanner_38.apk,9,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
org.nqmgaming.aneko_34.apk,18,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,15,0,,0,0,
org.nsh07.pomodoro_34.apk,24,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
org.openhab.habdroid_589.apk,16,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,80,0,,0,0,
org.piepmeyer.gauguin_75.apk,25,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,0,0,,4,0,,0,0,
org.prauga.messages_8.apk,6,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,3,1,Ljava/security/PublicKey;.getEncoded:()[B:3,17,0,,0,0,
org.quantumbadger.redreader_117.apk,23,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,17,0,,0,0,
org.tomasino.stutter_29.apk,11,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,9,0,,0,0,
org.totschnig.myexpenses_858.apk,31,135,13,8,5,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,5,2,Ljavax/crypto/SecretKey;.getEncoded:()[B:3|Ljava/security/PublicKey;.getEncoded:()[B:2,99,2,SignatureSpec_i1Event:1|SignatureSpec_i4Event:1,0,0,
org.wikipedia_50595.apk,24,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,5,2,Ljava/security/PublicKey;.getEncoded:()[B:3|Ljava/security/PrivateKey;.getEncoded:()[B:2,14,0,,0,0,
rocks.poopjournal.metadataremover_20020.apk,21,135,13,8,6,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,101,7,Ljava/security/PublicKey;.getEncoded:()[B:46|Ljavax/crypto/SecretKey;.getEncoded:()[B:31|Ljava/security/PrivateKey;.getEncoded:()[B:16|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,349,30,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:5|KeyGeneratorSpec_initRandomSizeEvent:4|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:3|CipherSpec_i2Event:2|SignatureSpec_i4Event:2|KeyManagerFactorySpec_initEvent:1,0,0,
se.arctosoft.vault_41.apk,19,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,1,1,Ljavax/crypto/SecretKey;.getEncoded:()[B:1,86,0,,0,0,
swati4star.createpdf_110.apk,14,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,84,6,Ljava/security/PublicKey;.getEncoded:()[B:43|Ljavax/crypto/SecretKey;.getEncoded:()[B:23|Ljava/security/PrivateKey;.getEncoded:()[B:15|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:1|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,307,29,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:6|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:3|KeyGeneratorSpec_initRandomSizeEvent:3|SignatureSpec_i4Event:2|CipherSpec_i2Event:1|KeyManagerFactorySpec_initEvent:1,0,0,
systems.sieber.droid_scep_7.apk,4,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,107,7,Ljava/security/PublicKey;.getEncoded:()[B:54|Ljavax/crypto/SecretKey;.getEncoded:()[B:25|Ljava/security/PrivateKey;.getEncoded:()[B:20|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,324,26,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:5|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:3|KeyGeneratorSpec_initRandomSizeEvent:3|CipherSpec_i2Event:1|KeyManagerFactorySpec_initEvent:1,0,0,
ua.acclorite.book_story_14.apk,22,135,13,8,6,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,98,7,Ljava/security/PublicKey;.getEncoded:()[B:48|Ljavax/crypto/SecretKey;.getEncoded:()[B:26|Ljava/security/PrivateKey;.getEncoded:()[B:16|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,323,30,SecureRandomSpec_next2Event:14|SignatureSpec_i1Event:5|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:4|KeyGeneratorSpec_initRandomSizeEvent:4|CipherSpec_i2Event:1|KeyManagerFactorySpec_initEvent:1|SignatureSpec_i4Event:1,0,0,
ua.com.radiokot.lnaddr2invoice_8.apk,12,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,9,0,,0,0,
ua.com.radiokot.photoprism_67.apk,20,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,26,0,,0,0,
uk.org.ngo.squeezer_158.apk,14,135,13,8,5,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,0,0,,5,2,KeyManagerFactorySpec_initEvent:1|KeyStoreSpec_loadEvent:1,0,0,
vadimerenkov.aucards_21.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,11,0,,0,0,
TOTAL,2726,135,2119,1304,433,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:239|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:81|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:81|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:65|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:28|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:20|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,1577,232,Ljava/security/PublicKey;.getEncoded:()[B:868|Ljavax/crypto/SecretKey;.getEncoded:()[B:378|Ljava/security/PrivateKey;.getEncoded:()[B:238|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:38|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:22|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:18|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:15,7928,424,SecureRandomSpec_next2Event:170|SignatureSpec_i1Event:74|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:39|CipherSpec_i2Event:28|KeyGeneratorSpec_initRandomSizeEvent:26|SignatureSpec_i4Event:26|KeyManagerFactorySpec_initEvent:20|SignatureSpec_updateEvent:16|KeyStoreSpec_loadEvent:10|SecureRandomSpec_next1Event:7|TrustManagerFactorySpec_initEvent:4|SignatureSpec_i2Event:2|IvChainJunctionSpec_useRandomSpecEvent+IvChainJunctionSpec_useEvent+CipherSpec_i2Event:1|MacSpec_i1Event:1,23,0,
