Project,ErrorType,Class,Method,ViolatedRule,Object1, Object2,Statement
net.taler.cashier_1.apk,TypestateError,com.google.crypto.tink.subtle.RsaSsaPssSignJce,byte[] sign(byte[]),javax.crypto.Cipher, (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r1 = virtualinvoke $r12.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r10)
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Mac, (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Mac, (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Cipher, (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42),Operation on object of type javax.crypto.Cipher object not completed. Expected call to init,$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Cipher, (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7),Operation on object of type javax.crypto.Cipher object not completed. Expected call to init,$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.MessageDigest, (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPkcs1SignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.MessageDigest, (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r11 = virtualinvoke $r6.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Mac, (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Mac, (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Cipher, (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42),Operation on object of type javax.crypto.Cipher object not completed. Expected call to init,$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),javax.crypto.Cipher, (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7),Operation on object of type javax.crypto.Cipher object not completed. Expected call to init,$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.MessageDigest, (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,IncompleteOperationError,com.google.crypto.tink.signature.RsaSsaPssSignKeyManager$2,java.lang.Object createKey(com.google.crypto.tink.shaded.protobuf.MessageLite),java.security.MessageDigest, (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r13 = virtualinvoke $r8.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""HmacSha1"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""SHA-512"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""HmacSha256"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""SHA-512"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""SHA-256"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""EC"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""HmacSha512"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""SHA-256"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""HmacSha384"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""AES/ECB/NoPadding"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""AES/ECB/NoPadding"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""RSA"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""EC"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f),"First parameter (with value ""SHA-1"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}",$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""SHA-1"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
net.taler.cashier_1.apk,ConstraintError,com.google.crypto.tink.subtle.EngineWrapper$TSignature,"java.lang.Object getInstance(java.lang.String,java.security.Provider)",java.security.Signature, (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda),"First parameter (with value ""RSA"") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}","$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)"
