execution_id,app,screenshot,temperature,top_p,top_k,available_elements,generated_x,generated_y,success,distance,closest_x,closest_y,response_time,selected_element,reasoning,parsing_success,timestamp
1152,byrne.utilities.hashpass_2.apk,002.png,0.15,0.8,40,5,540,269,True,0.0,540,269,2.3158316612243652,Input id:input EditText,"The 'Input' field is the most likely interactive element for user input, which is typically the first step in a hash generation process.",True,2025-09-12T15:15:20.703408
1153,byrne.utilities.hashpass_2.apk,003.png,0.15,0.8,40,4,856,391,True,0.0,856,391,2.3146443367004395,MD5,The 'MD5' option is the first in the dropdown menu and is the most suitable for testing as it is the first option in the list.,True,2025-09-12T15:15:23.020792
1154,byrne.utilities.hashpass_2.apk,004.png,0.15,0.8,40,5,540,635,True,0.0,540,635,2.267265796661377,Generate id:gen Button,"The 'Generate' button is the primary action button in the interface, likely used to perform the hashing operation.",True,2025-09-12T15:15:25.336715
1155,byrne.utilities.hashpass_2.apk,005.png,0.15,0.8,40,8,824,1076,True,0.0,824,1076,2.581256866455078,2 minutes,"The '2 minutes' option is the second item in the dropdown menu, which is the most suitable for testing as it is a common time duration for clipboard timeout settings.",True,2025-09-12T15:15:27.605689
1156,ca.farrelltonsolar.classic_314.apk,001.png,0.15,0.8,40,8,,,False,,,,2.5234320163726807,,,False,2025-09-12T15:15:30.188539
1157,ca.farrelltonsolar.classic_314.apk,002.png,0.15,0.8,40,9,540,960,False,687.4190861475989,564,273,2.560762643814087,POWER TextView,"The 'POWER' TextView is the most prominent and likely the primary action button in the 'Network' section, as it is the first item in the navigation menu.",True,2025-09-12T15:15:32.714134
1158,ca.farrelltonsolar.classic_314.apk,003.png,0.15,0.8,40,9,163,273,True,0.0,163,273,2.433889627456665,ENERGY TextView,"The ENERGY TextView is the most prominent and relevant element in the 'Energy' tab, which is currently selected, making it the most suitable element for testing.",True,2025-09-12T15:15:35.278866
1159,ca.farrelltonsolar.classic_314.apk,004.png,0.15,0.8,40,10,540,1251,True,0.0,540,1251,2.501016616821289,id:BidirectionalCurrent View,"The BidirectionalCurrent View is the most prominent interactive element in the center of the screen, which is likely the primary focus for testing.",True,2025-09-12T15:15:37.715999
1160,ca.farrelltonsolar.classic_314.apk,005.png,0.15,0.8,40,9,191,273,True,0.0,191,273,2.5767228603363037,LIVE CHART,"The 'LIVE CHART' TextView is the most prominent and likely the primary interactive element in the 'Network' section, making it the most suitable for testing.",True,2025-09-12T15:15:40.220354
1161,com.gianlu.dnshero_40.apk,001.png,0.15,0.8,40,1,588,392,False,302.7639344439823,859,527,2.4313840866088867,Got it button,"The 'Got it' button is the most suitable element for testing as it is the primary action button in the screenshot, indicating the user has understood the instructions.",True,2025-09-12T15:15:42.799819
1162,com.gianlu.dnshero_40.apk,002.png,0.15,0.8,40,3,540,873,True,0.0,540,873,2.174591064453125,Domain EditText,"The user needs to type a domain name, making the Domain EditText the most suitable element for testing.",True,2025-09-12T15:15:45.232415
1163,com.gianlu.dnshero_40.apk,003.png,0.15,0.8,40,3,540,873,True,0.0,540,873,2.26375412940979,Domain EditText,"The Domain EditText is the most suitable element for testing as it is the primary interactive element in the screenshot, allowing the user to input a domain name.",True,2025-09-12T15:15:47.408625
1164,com.gianlu.dnshero_40.apk,004.png,0.15,0.8,40,8,540,908,True,0.0,540,908,2.4219796657562256,General,The 'General' option is the most suitable element for testing as it is a common interactive element in Android UIs and is positioned centrally in the preferences section.,True,2025-09-12T15:15:49.673770
1165,com.gianlu.dnshero_40.apk,005.png,0.15,0.8,40,2,,,False,,,,2.3260178565979004,,,False,2025-09-12T15:15:52.098328
1166,com.github.axet.hourlyreminder_476.apk,001.png,0.15,0.8,40,6,964,1678,True,0.0,964,1678,2.3803303241729736,id:fab ImageButton,"The red plus button is typically used to add new items or actions in UIs, making it the most suitable interactive element for testing in this context.",True,2025-09-12T15:15:54.425583
1167,com.github.axet.hourlyreminder_476.apk,002.png,0.15,0.8,40,20,985,296,True,0.0,985,296,2.595189332962036,id:alarm_enable Switch,"The element is the toggle switch for enabling or disabling the hourly reminders, which is a critical interactive element in this screenshot.",True,2025-09-12T15:15:56.807901
1168,com.github.axet.hourlyreminder_476.apk,003.png,0.15,0.8,40,20,985,296,True,0.0,985,296,2.4105513095855713,id:alarm_enable Switch,"The element is the toggle switch for enabling or disabling the hourly reminders, which is a key interactive element in this screenshot.",True,2025-09-12T15:15:59.405948
1169,com.github.axet.hourlyreminder_476.apk,004.png,0.15,0.8,40,20,964,1678,True,0.0,964,1678,2.567408800125122,id:fab ImageButton,The 'id:fab ImageButton' is the most suitable element for testing as it is the primary action button typically used for adding new items or initiating a new action in Android UIs.,True,2025-09-12T15:16:01.819218
1170,com.github.axet.hourlyreminder_476.apk,005.png,0.15,0.8,40,9,540,960,False,306.0,270,816,2.1173524856567383,OK button,Primary action button,True,2025-09-12T15:16:04.389525
1171,com.hwloc.lstopo_271.apk,001.png,0.15,0.8,40,23,341,136,True,0.0,341,136,2.502894878387451,Options id:options Button,The 'Options' button is the most prominent interactive element in the screenshot and is likely the primary action button for the user interface.,True,2025-09-12T15:16:06.509540
1172,com.hwloc.lstopo_271.apk,002.png,0.15,0.8,40,23,341,136,True,0.0,341,136,2.5283846855163574,Options id:options Button,The 'Options' button is the most prominent interactive element in the screenshot and is likely the primary action button for the user interface.,True,2025-09-12T15:16:09.015663
1173,com.hwloc.lstopo_271.apk,003.png,0.15,0.8,40,31,367,1578,True,0.0,367,1578,2.9577558040618896,id:activity_main_drawer_Synthetic_Topology LinearLayoutCompat,The element 'Synthetic topology' is located at the bottom of the navigation drawer and is the most suitable for testing as it is the last item in the list.,True,2025-09-12T15:16:11.546622
1174,com.hwloc.lstopo_271.apk,004.png,0.15,0.8,40,4,341,136,True,0.0,341,136,2.6001503467559814,Options id:options Button,The 'Options' button is the most interactive element in the screenshot and is likely used to access additional settings or options related to the displayed information.,True,2025-09-12T15:16:14.508266
1175,com.hwloc.lstopo_271.apk,005.png,0.15,0.8,40,9,507,344,True,0.0,507,344,2.4779651165008545,APPLY id:apply Button,"The 'APPLY' button is the primary action button in the dialog, which is typically used to confirm changes or settings.",True,2025-09-12T15:16:17.111830
1176,com.sam.hex_16.apk,001.png,0.15,0.8,40,1,614,725,False,468.0010683748489,894,1100,2.2201597690582275,OK button,"The 'OK' button is the primary action button in the dialog, which is typically used to dismiss the message and proceed.",True,2025-09-12T15:16:19.591695
1177,com.sam.hex_16.apk,002.png,0.15,0.8,40,5,327,685,True,0.0,327,685,2.4237637519836426,Start Game id:startButton Button,The 'Start Game' button is the most likely interactive element to test as it is positioned at the top of the screen and is the first option presented to the user.,True,2025-09-12T15:16:21.813649
1178,com.sam.hex_16.apk,003.png,0.15,0.8,40,5,,,False,,,,2.414802074432373,,,False,2025-09-12T15:16:24.239062
1179,com.sam.hex_16.apk,004.png,0.15,0.8,40,5,,,False,,,,2.4720077514648438,,,False,2025-09-12T15:16:26.655293
1180,com.sam.hex_16.apk,005.png,0.15,0.8,40,5,,,False,,,,2.457995653152466,,,False,2025-09-12T15:16:29.128252
1181,cryptoapp.apk,001.png,0.15,0.8,40,4,540,273,True,0.0,540,273,2.5505571365356445,MESSAGE DIGEST id:buttonMessageDigest Button,"The 'MESSAGE DIGEST' button is the first interactive element in the list and is positioned at the top of the screen, making it the most suitable for testing.",True,2025-09-12T15:16:31.587241
1182,cryptoapp.apk,002.png,0.15,0.8,40,3,812,158,True,0.0,812,158,2.4884796142578125,"LinearLayout at position (812, 158)","The element at this position is the most likely to be an interactive element given its position and the context of the screenshot, which appears to be a menu or dropdown in a crypto app.",True,2025-09-12T15:16:34.139463
1183,cryptoapp.apk,003.png,0.15,0.8,40,3,540,383,True,0.0,540,383,2.47493577003479,Input text ... id:editTextMessageDigest EditText,The most suitable element for testing is the 'Input text ...' EditText as it is the primary input field for the user to enter text before generating a hash.,True,2025-09-12T15:16:36.629332
1184,cryptoapp.apk,004.png,0.15,0.8,40,13,477,219,True,0.0,477,219,2.3297252655029297,Select,The 'Select' option is the first item in the dropdown menu and is likely the intended starting point for the user to choose an option.,True,2025-09-12T15:16:39.106400
1185,cryptoapp.apk,005.png,0.15,0.8,40,3,540,383,True,0.0,540,383,2.406036615371704,Input text ... id:editTextMessageDigest EditText,The most suitable element for testing is the 'Input text ...' EditText as it is the first interactive element in the UI and is likely the starting point for user interaction.,True,2025-09-12T15:16:41.438069
1186,info.zamojski.soft.towercollector_2140302.apk,001.png,0.15,0.8,40,2,894,1677,True,0.0,894,1677,2.279446601867676,OK button,The 'OK' button is the primary action button to confirm the information and proceed.,True,2025-09-12T15:16:43.845607
1187,info.zamojski.soft.towercollector_2140302.apk,002.png,0.15,0.8,40,6,540,372,True,0.0,540,372,2.3876945972442627,id:main_battery_optimizations_tablerow,"The element is the most relevant to the context of the screenshot, as it indicates the status of battery optimizations, which is a common feature in Android applications.",True,2025-09-12T15:16:46.126992
1188,info.zamojski.soft.towercollector_2140302.apk,003.png,0.15,0.8,40,2,448,1145,False,197.0,645,1145,2.37481427192688,CANCEL,"The 'CANCEL' button is the most suitable element for testing as it is the primary action button in the dialog box, which is the main focus of the screenshot.",True,2025-09-12T15:16:48.516783
1189,info.zamojski.soft.towercollector_2140302.apk,004.png,0.15,0.8,40,11,,,False,,,,2.504342555999756,,,False,2025-09-12T15:16:50.894130
1190,info.zamojski.soft.towercollector_2140302.apk,005.png,0.15,0.8,40,6,540,372,True,0.0,540,372,2.3024954795837402,id:main_battery_optimizations_tablerow,"The element is the most relevant to the context of the screenshot, as it indicates the status of battery optimizations.",True,2025-09-12T15:16:53.399773
1191,livio.rssreader_101.apk,001.png,0.15,0.8,40,12,,,False,,,,2.918551445007324,,,False,2025-09-12T15:16:55.704236
1192,livio.rssreader_101.apk,002.png,0.15,0.8,40,14,540,960,False,499.7679461510112,42,1002,2.3048107624053955,OK button,Primary action button,True,2025-09-12T15:16:58.624541
1193,livio.rssreader_101.apk,003.png,0.15,0.8,40,212,105,210,False,77.00649323271382,182,211,5.874813795089722,Main content,"The main content area is the most prominent and likely the primary area of interest for the user, as it contains the article title and content.",True,2025-09-12T15:17:00.933925
1194,livio.rssreader_101.apk,004.png,0.15,0.8,40,32,519,280,True,0.0,519,280,2.6537933349609375,Full story,"The 'Full story' link is the most prominent interactive element in the screenshot, likely leading to more detailed information about the mattress.",True,2025-09-12T15:17:06.823309
1195,livio.rssreader_101.apk,005.png,0.15,0.8,40,2,812,158,True,0.0,812,158,2.3321776390075684,"LinearLayout at position (812, 158)","The first interactive element is positioned at the top of the screen, which is typically where navigation or primary actions are located.",True,2025-09-12T15:17:09.484122
1196,org.emunix.insteadlauncher_80601.apk,001.png,0.15,0.8,40,2,,,False,,,,2.4343345165252686,,,False,2025-09-12T15:17:11.819521
1197,org.emunix.insteadlauncher_80601.apk,002.png,0.15,0.8,40,10,540,1716,True,0.0,540,1716,2.399043083190918,More options,"The More options element is positioned at the top right corner of the screen, which is a common location for additional settings or options in Android UIs.",True,2025-09-12T15:17:14.256292
1198,org.emunix.insteadlauncher_80601.apk,003.png,0.15,0.8,40,8,882,1163,True,0.0,882,1163,2.2770843505859375,DOWNLOAD,"The DOWNLOAD button is the most interactive element in the screenshot, as it is the primary call-to-action for downloading the app.",True,2025-09-12T15:17:16.658238
1199,org.emunix.insteadlauncher_80601.apk,004.png,0.15,0.8,40,9,540,960,True,3.0,540,963,2.4291861057281494,Luka,"The 'Luka' text is the most prominent and likely the user's name or identifier, making it a suitable element for testing.",True,2025-09-12T15:17:18.937360
1200,org.emunix.insteadlauncher_80601.apk,005.png,0.15,0.8,40,9,540,960,True,3.0,540,963,2.421722888946533,Luka,"The 'Luka' text is a prominent interactive element, likely representing the user's name or profile, making it a suitable choice for testing.",True,2025-09-12T15:17:21.369059
1201,byrne.utilities.hashpass_2.apk,001.png,0.15,0.9,20,1,616,1110,False,278.1797979724624,894,1100,2.2564103603363037,OK button,"The 'OK' button is the primary action button in the dialog, which is typically used to acknowledge the message and close the dialog.",True,2025-09-12T15:17:23.821736
1202,byrne.utilities.hashpass_2.apk,002.png,0.15,0.9,20,5,540,269,True,0.0,540,269,2.27146053314209,Input,"The 'Input' field is the most likely interactive element for user input, which is typically the first step in a process like generating a hash.",True,2025-09-12T15:17:26.079535
1203,byrne.utilities.hashpass_2.apk,003.png,0.15,0.9,20,4,856,391,True,0.0,856,391,2.45131778717041,MD5,The 'MD5' option is the first in the dropdown menu and is the most suitable for testing as it is the first option in the list.,True,2025-09-12T15:17:28.352818
