execution_id,app,screenshot,temperature,top_p,top_k,available_elements,generated_x,generated_y,success,distance,closest_x,closest_y,response_time,selected_element,reasoning,parsing_success,timestamp,param_combination_id
5914,byrne.utilities.hashpass_2.apk,001.png,0.25,0.8,30,1,615,1112,False,279.2579452764057,894,1100,2.145566701889038,OK button,The 'OK' button is the primary action button and is the most suitable element for testing based on the screenshot description.,True,2025-09-13T05:37:05.472476,28
5915,byrne.utilities.hashpass_2.apk,002.png,0.25,0.8,30,5,540,269,True,0.0,540,269,2.3118131160736084,Input id:input EditText,"The 'Input' field is the most likely interactive element for user input, which is typically the first step in a process like generating a hash.",True,2025-09-13T05:37:07.618970,28
5916,byrne.utilities.hashpass_2.apk,003.png,0.25,0.8,30,4,856,391,True,0.0,856,391,2.2942287921905518,MD5,The 'MD5' option is the first in the dropdown menu and is the most likely to be the default or most commonly used hash type for testing purposes.,True,2025-09-13T05:37:09.931920,28
5917,byrne.utilities.hashpass_2.apk,004.png,0.25,0.8,30,5,540,635,True,0.0,540,635,2.294895648956299,Generate id:gen Button,"The 'Generate' button is the primary action button in the screenshot, which is typically used to perform the main function of the app, in this case, generating a hash.",True,2025-09-13T05:37:12.226957,28
5918,byrne.utilities.hashpass_2.apk,005.png,0.25,0.8,30,8,824,1076,True,0.0,824,1076,2.322702169418335,2 minutes,"The '2 minutes' option is the second item in the dropdown menu, which is the most suitable element for testing based on the provided coordinates.",True,2025-09-13T05:37:14.522865,28
5919,byrne.utilities.hashpass_2.apk,006.png,0.25,0.8,30,5,540,635,True,0.0,540,635,2.2461659908294678,Generate button,"The 'Generate' button is the most interactive element in the screenshot and is likely used to generate a hash, which aligns with the purpose of the app.",True,2025-09-13T05:37:16.846544,28
5920,byrne.utilities.hashpass_2.apk,007.png,0.25,0.8,30,5,540,635,True,0.0,540,635,2.2950363159179688,Generate id:gen Button,"The 'Generate' button is the primary action button in the interface, which is typically used to perform the main function of the application.",True,2025-09-13T05:37:19.093712,28
5921,ca.farrelltonsolar.classic_314.apk,001.png,0.25,0.8,30,8,,,False,,,,2.5011985301971436,,,False,2025-09-13T05:37:21.389863,28
5922,ca.farrelltonsolar.classic_314.apk,002.png,0.25,0.8,30,9,540,960,False,687.4190861475989,564,273,2.364459991455078,POWER TextView,"The 'POWER' TextView is the most prominent and likely the primary action button in the 'POWER' tab, which is currently selected.",True,2025-09-13T05:37:23.892641,28
5923,ca.farrelltonsolar.classic_314.apk,003.png,0.25,0.8,30,9,163,273,True,0.0,163,273,2.296191453933716,ENERGY TextView,The ENERGY TextView is the most prominent and relevant element for testing energy-related interactions in the screenshot.,True,2025-09-13T05:37:26.260672,28
5924,ca.farrelltonsolar.classic_314.apk,004.png,0.25,0.8,30,10,540,1251,True,0.0,540,1251,2.433631658554077,id:BidirectionalCurrent View,"The BidirectionalCurrent View is the most prominent interactive element in the screenshot, likely representing the main focus of the application.",True,2025-09-13T05:37:28.559885,28
5925,ca.farrelltonsolar.classic_314.apk,005.png,0.25,0.8,30,9,191,273,True,0.0,191,273,2.5287132263183594,LIVE CHART TextView,"The 'LIVE CHART' TextView is the most prominent and likely the primary action button in the 'Network' section, as it is positioned in the center and highlighted with a pink bar.",True,2025-09-13T05:37:30.996409,28
5926,ca.farrelltonsolar.classic_314.apk,006.png,0.25,0.8,30,9,212,273,True,0.0,212,273,2.4323062896728516,TEMPERATURE TextView,"The 'TEMPERATURE' TextView is highlighted and is the most relevant element for testing in the context of the screenshot, as it is the active tab.",True,2025-09-13T05:37:33.527059,28
5927,ca.farrelltonsolar.classic_314.apk,007.png,0.25,0.8,30,8,221,273,True,0.0,221,273,2.5374975204467773,DAY LOG CHART TextView,"The DAY LOG CHART TextView is the most prominent and likely the intended interactive element for testing, as it is the first option in the navigation bar and is visually distinct from the other elemen",True,2025-09-13T05:37:35.961557,28
5928,ca.farrelltonsolar.classic_314.apk,008.png,0.25,0.8,30,9,234,273,True,0.0,234,273,2.550388813018799,HOUR LOG CHART TextView,"The 'HOUR LOG CHART' TextView is the most prominent and likely the intended interactive element for testing, as it is highlighted and positioned in the center of the screen.",True,2025-09-13T05:37:38.502815,28
5929,ca.farrelltonsolar.classic_314.apk,009.png,0.25,0.8,30,37,311,273,True,0.0,311,273,2.7965002059936523,DAY LOG CALENDAR,"The element 'DAY LOG CALENDAR' is the most relevant for interacting with the calendar view, as it is the active tab in the screenshot.",True,2025-09-13T05:37:41.056403,28
5930,ca.farrelltonsolar.classic_314.apk,010.png,0.25,0.8,30,9,540,960,False,687.8408246098802,574,273,2.142690896987915,OK button,Primary action button,True,2025-09-13T05:37:43.858514,28
5931,ca.farrelltonsolar.classic_314.apk,011.png,0.25,0.8,30,9,540,960,False,687.8408246098802,574,273,2.1743438243865967,OK button,Primary action button,True,2025-09-13T05:37:46.003704,28
5932,ca.farrelltonsolar.classic_314.apk,012.png,0.25,0.8,30,19,132,524,False,260.5782032327339,62,273,2.2892441749572754,Donate button,The 'Donate' button is prominently displayed and is likely an interactive element for the user to engage with.,True,2025-09-13T05:37:48.180813,28
5933,ca.farrelltonsolar.classic_314.apk,013.png,0.25,0.8,30,11,540,960,False,266.0112779564054,321,809,2.1067583560943604,OK button,Primary action button,True,2025-09-13T05:37:50.473093,28
5934,ca.farrelltonsolar.classic_314.apk,014.png,0.25,0.8,30,11,540,960,False,266.0112779564054,321,809,2.073883533477783,OK button,Primary action button,True,2025-09-13T05:37:52.581320,28
5935,ca.farrelltonsolar.classic_314.apk,015.png,0.25,0.8,30,3,540,987,True,0.0,540,987,2.2238571643829346,MQTT id:text1 CheckedTextView,The 'MQTT' option is the second interactive element in the list and is positioned at the specified coordinates.,True,2025-09-13T05:37:54.656670,28
5936,ca.farrelltonsolar.classic_314.apk,016.png,0.25,0.8,30,12,540,1512,False,233.3173804070327,349,1378,2.335048198699951,APPLY Button,"The APPLY button is typically used to confirm changes made in settings, making it the most suitable element for testing in this context.",True,2025-09-13T05:37:56.881477,28
5937,ca.farrelltonsolar.classic_314.apk,017.png,0.25,0.8,30,3,540,1002,True,0.0,540,1002,2.1611151695251465,123,The '123' is the most prominent element in the screenshot and is likely the target for input.,True,2025-09-13T05:37:59.218130,28
5938,ca.farrelltonsolar.classic_314.apk,018.png,0.25,0.8,30,12,540,1512,False,219.4196891803468,349,1404,2.3036694526672363,APPLY Button,"The APPLY button is typically used to confirm changes in settings, making it the most suitable element for testing in this context.",True,2025-09-13T05:38:01.380227,28
5939,ca.farrelltonsolar.classic_314.apk,019.png,0.25,0.8,30,12,540,1512,False,233.3173804070327,349,1378,1.3263788223266602,APPLY Button,"The APPLY button is typically used to confirm changes made in settings, making it the most suitable element for testing in this context.",True,2025-09-13T05:38:03.685525,28
5940,ca.farrelltonsolar.classic_314.apk,020.png,0.25,0.8,30,8,540,960,False,687.4190861475989,564,273,2.114809989929199,OK button,Primary action button,True,2025-09-13T05:38:05.013445,28
5941,com.gianlu.dnshero_40.apk,001.png,0.25,0.8,30,1,588,392,False,302.7639344439823,859,527,2.280172348022461,Got it button,"The 'Got it' button is the most suitable element for testing as it is the primary action button in the screenshot, indicating that the user has understood the instructions.",True,2025-09-13T05:38:07.130772,28
5942,com.gianlu.dnshero_40.apk,002.png,0.25,0.8,30,3,540,873,True,0.0,540,873,2.2108325958251953,Domain EditText,"The Domain EditText is the most suitable element for testing as it is the primary interactive element in the screenshot, allowing the user to input a domain name.",True,2025-09-13T05:38:09.411848,28
5943,com.gianlu.dnshero_40.apk,003.png,0.25,0.8,30,3,540,873,True,0.0,540,873,2.1604952812194824,Domain EditText,"The domain input field is the most interactive element in the screenshot, allowing the user to type a domain name.",True,2025-09-13T05:38:11.624122,28
5944,com.gianlu.dnshero_40.apk,004.png,0.25,0.8,30,8,,,False,,,,2.4102303981781006,,,False,2025-09-13T05:38:13.785616,28
5945,com.gianlu.dnshero_40.apk,005.png,0.25,0.8,30,2,,,False,,,,2.221320390701294,,,False,2025-09-13T05:38:16.196409,28
5946,com.gianlu.dnshero_40.apk,006.png,0.25,0.8,30,2,,,False,,,,2.184908866882324,,,False,2025-09-13T05:38:18.418165,28
5947,com.gianlu.dnshero_40.apk,007.png,0.25,0.8,30,3,540,1704,True,0.0,540,1704,2.250767469406128,Accept & continue,"The 'Accept & continue' button is the primary action button on the screen, which is typically used to proceed after agreeing to terms and conditions.",True,2025-09-13T05:38:20.603560,28
5948,com.gianlu.dnshero_40.apk,008.png,0.25,0.8,30,2,,,False,,,,2.210153818130493,,,False,2025-09-13T05:38:22.855237,28
5949,com.gianlu.dnshero_40.apk,009.png,0.25,0.8,30,3,540,873,True,0.0,540,873,2.2077372074127197,www.google.com EditText,"The user needs to type a domain name, and the provided coordinates match the location of the domain input field.",True,2025-09-13T05:38:25.065646,28
5950,com.gianlu.dnshero_40.apk,010.png,0.25,0.8,30,6,,,False,,,,2.44421648979187,,,False,2025-09-13T05:38:27.274543,28
5951,com.gianlu.dnshero_40.apk,011.png,0.25,0.8,30,6,73,136,True,0.0,73,136,2.374527931213379,Navigate up ImageButton,"The 'Navigate up' ImageButton is the most likely interactive element to be used for navigating back in the Android UI, as it is positioned at the top left corner, which is a common location for such e",True,2025-09-13T05:38:29.719156,28
5952,com.gianlu.dnshero_40.apk,012.png,0.25,0.8,30,7,,,False,,,,2.381340265274048,,,False,2025-09-13T05:38:32.095395,28
5953,com.gianlu.dnshero_40.apk,013.png,0.25,0.8,30,19,,,False,,,,2.5013303756713867,,,False,2025-09-13T05:38:34.478139,28
5954,com.gianlu.dnshero_40.apk,014.png,0.25,0.8,30,13,,,False,,,,2.470411777496338,,,False,2025-09-13T05:38:36.980204,28
5955,com.gianlu.dnshero_40.apk,015.png,0.25,0.8,30,17,,,False,,,,2.458162546157837,,,False,2025-09-13T05:38:39.451161,28
5956,com.gianlu.dnshero_40.apk,016.png,0.25,0.8,30,24,540,960,True,30.0,540,990,2.63896107673645,172.253.115.103,"This element is the most recent IP address listed under the 'A' tab, which is the primary focus of the screenshot.",True,2025-09-13T05:38:41.910061,28
5957,com.gianlu.dnshero_40.apk,017.png,0.25,0.8,30,17,540,434,True,0.0,540,434,2.4886314868927,172.253.115.105 TextView,"The element is the first DNS record displayed, which is likely the primary target for interaction in this context.",True,2025-09-13T05:38:44.551609,28
5958,com.gianlu.dnshero_40.apk,018.png,0.25,0.8,30,20,540,960,True,30.0,540,990,2.638141632080078,2607:f8b0:4004:c06::63,"The element at this position is the most recent entry in the list of DNS records, which is likely the most relevant for testing purposes.",True,2025-09-13T05:38:47.042245,28
5959,com.gianlu.dnshero_40.apk,019.png,0.25,0.8,30,19,540,960,False,304.8688242506931,236,937,2.6028664112091064,2607:f8b0:4004:c06::6a,"This element is the first IPv6 address listed under the 'AAAA' tab, which is the most relevant and interactive element in the screenshot.",True,2025-09-13T05:38:49.682510,28
5960,com.gianlu.dnshero_40.apk,020.png,0.25,0.8,30,9,73,136,True,0.0,73,136,2.290292978286743,Navigate up ImageButton,The 'Navigate up' button is the most likely interactive element to be used for returning to the previous screen in the DNS settings interface.,True,2025-09-13T05:38:52.287652,28
5961,com.github.axet.hourlyreminder_476.apk,001.png,0.25,0.8,30,6,964,1678,True,0.0,964,1678,2.203223705291748,id:fab ImageButton,"The red plus button is the most likely interactive element for adding a new reminder or alarm, making it the most suitable for testing.",True,2025-09-13T05:38:54.579241,28
5962,com.github.axet.hourlyreminder_476.apk,002.png,0.25,0.8,30,20,985,296,True,0.0,985,296,2.4175570011138916,id:alarm_enable Switch,"The switch is the most interactive element in the screenshot, allowing the user to enable or disable the hourly reminders.",True,2025-09-13T05:38:56.783799,28
5963,com.github.axet.hourlyreminder_476.apk,003.png,0.25,0.8,30,20,540,960,False,334.0014970026332,539,626,2.1864686012268066,OK button,Primary action button,True,2025-09-13T05:38:59.203513,28
5964,com.github.axet.hourlyreminder_476.apk,004.png,0.25,0.8,30,20,985,296,True,0.0,985,296,2.3963310718536377,id:alarm_enable Switch,"The element is the most prominent and likely the primary action to enable or disable the reminder, as it is the only switch in the visible area.",True,2025-09-13T05:39:01.391622,28
5965,com.github.axet.hourlyreminder_476.apk,005.png,0.25,0.8,30,9,540,960,False,306.0,270,816,2.054995536804199,OK button,Primary action button,True,2025-09-13T05:39:03.789620,28
5966,com.github.axet.hourlyreminder_476.apk,006.png,0.25,0.8,30,9,540,960,False,306.0,270,816,2.5823934078216553,"FrameLayout at position (540, 341) - bounds[0, 210][1080, 473]. Action: click (1)","This element is the most prominent and likely the default ringtone selection, making it the most suitable for testing.",True,2025-09-13T05:39:05.846087,28
5967,com.github.axet.hourlyreminder_476.apk,007.png,0.25,0.8,30,8,540,960,False,667.1918764493465,953,436,2.0343098640441895,OK button,Primary action button,True,2025-09-13T05:39:08.430486,28
5968,com.github.axet.hourlyreminder_476.apk,008.png,0.25,0.8,30,4,540,909,True,0.0,540,909,2.211162805557251,EditText,"The EditText is the most suitable element for testing as it is the primary interactive element in the 'Rename' dialog, allowing for text input.",True,2025-09-13T05:39:10.466075,28
