kid,nobs,art,other,r,tool,timeout,apk,status,sustained
11244,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11245,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11246,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11247,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11248,False,False,True,,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11249,True,True,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11250,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11251,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11252,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11253,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11254,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11255,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11256,True,False,True,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11257,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11258,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11259,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11260,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11261,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11262,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11263,False,False,True,,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11264,True,True,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11265,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11266,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11267,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11268,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11269,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11270,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11271,True,False,True,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11272,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11273,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11274,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11275,True,False,False,2.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11276,True,False,False,2.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11277,True,False,False,2.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11278,False,False,True,,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11279,True,True,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11280,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11281,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11282,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11283,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11284,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11285,True,False,False,1.0,qtesting,60,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11286,True,False,True,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11287,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11288,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11289,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11290,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11291,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11292,True,False,False,2.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11293,False,False,True,,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11294,True,True,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11295,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11296,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11297,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11298,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11299,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11300,True,False,False,1.0,qtesting,180,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11301,True,False,True,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11302,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11303,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11304,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11305,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11306,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11307,True,False,False,2.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:SPEC_DEFECT,False
11308,False,False,True,,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,sustained_other,True
11309,True,True,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11310,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11311,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11312,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11313,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11314,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11315,True,False,False,1.0,qtesting,300,com.mateusrodcosta.apps.vidyamusic_2200.apk,NOBS:LEGIT_UNOBSERVABLE,False
11316,True,False,False,1.0,monkey,300,com.micoyc.speakthat_58.apk,NOBS:LEGIT_UNOBSERVABLE,False
11317,True,True,False,1.0,monkey,300,com.micoyc.speakthat_58.apk,NOBS:LEGIT_UNOBSERVABLE,False
11318,True,False,False,1.0,monkey,300,com.micoyc.speakthat_58.apk,NOBS:LEGIT_UNOBSERVABLE,False
11319,True,True,False,1.0,monkey,300,com.micoyc.speakthat_58.apk,NOBS:LEGIT_UNOBSERVABLE,False
11320,True,False,False,2.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11321,True,False,False,3.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11322,False,False,True,,ape,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11323,True,False,False,2.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11324,True,False,False,3.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11325,False,False,True,,ape,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11326,True,False,False,1.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:LEGIT_UNOBSERVABLE,False
11327,True,False,False,1.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:LEGIT_UNOBSERVABLE,False
11328,True,False,False,1.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:LEGIT_UNOBSERVABLE,False
11329,True,False,False,1.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:LEGIT_UNOBSERVABLE,False
11330,True,False,False,2.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11331,True,False,False,1.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:LEGIT_UNOBSERVABLE,False
11332,True,False,False,3.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11333,False,False,True,,ape,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11334,True,False,False,2.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11335,True,False,False,3.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11336,False,False,True,,ape,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11337,True,False,False,2.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11338,True,False,False,3.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11339,True,False,False,2.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11340,True,False,False,3.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11341,False,False,True,,ape,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11342,True,False,False,2.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11343,True,False,False,3.0,ape,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11344,False,False,True,,ape,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11345,True,False,False,2.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11346,True,False,False,3.0,ape,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11347,False,False,True,,ape,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11348,True,False,False,2.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11349,True,False,False,3.0,ape,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11350,False,False,True,,ape,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11351,True,False,False,2.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11352,True,False,False,3.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11353,False,False,True,,ares,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11354,True,False,False,2.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11355,True,False,False,3.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11356,False,False,True,,ares,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11357,True,False,False,2.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11358,True,False,False,3.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11359,False,False,True,,ares,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11360,True,False,False,2.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11361,True,False,False,3.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11362,False,False,True,,ares,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11363,True,False,False,2.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11364,True,False,False,3.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11365,False,False,True,,ares,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11366,True,False,False,2.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11367,True,False,False,3.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11368,False,False,True,,ares,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11369,True,False,False,2.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11370,True,False,False,3.0,ares,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11371,False,False,True,,ares,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11372,True,False,False,2.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11373,True,False,False,3.0,ares,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11374,False,False,True,,ares,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11375,True,False,False,2.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11376,True,False,False,3.0,ares,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11377,False,False,True,,ares,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11378,True,False,False,2.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11379,True,False,False,3.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11380,False,False,True,,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11381,True,False,False,2.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11382,True,False,False,3.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11383,False,False,True,,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11384,True,False,False,2.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11385,True,False,False,3.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11386,False,False,True,,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11387,True,False,False,2.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11388,True,False,False,3.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11389,False,False,True,,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11390,True,False,False,2.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11391,True,False,False,3.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11392,False,False,True,,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11393,True,False,False,2.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11394,True,False,False,3.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11395,False,False,True,,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11396,True,False,False,2.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11397,True,False,False,3.0,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11398,False,False,True,,droidbot:bfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11399,True,False,False,2.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11400,True,False,False,3.0,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11401,False,False,True,,droidbot:bfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11402,True,False,False,2.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11403,True,False,False,3.0,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11404,False,False,True,,droidbot:bfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11405,True,False,False,2.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11406,True,False,False,3.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11407,False,False,True,,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11408,True,False,False,2.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11409,True,False,False,3.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11410,False,False,True,,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11411,True,False,False,2.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11412,True,False,False,3.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11413,False,False,True,,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11414,True,False,False,2.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11415,True,False,False,3.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11416,False,False,True,,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11417,True,False,False,2.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11418,True,False,False,3.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11419,False,False,True,,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11420,True,False,False,2.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11421,True,False,False,3.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11422,False,False,True,,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11423,True,False,False,2.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11424,True,False,False,3.0,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11425,False,False,True,,droidbot:bfs_naive,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11426,True,False,False,2.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11427,True,False,False,3.0,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11428,False,False,True,,droidbot:bfs_naive,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11429,True,False,False,2.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11430,True,False,False,3.0,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11431,False,False,True,,droidbot:bfs_naive,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11432,True,False,False,2.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11433,True,False,False,3.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11434,False,False,True,,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11435,True,False,False,2.0,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11436,True,False,False,3.0,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11437,False,False,True,,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11438,True,False,False,2.0,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11439,True,False,False,3.0,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11440,False,False,True,,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11441,True,False,False,2.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11442,True,False,False,3.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11443,False,False,True,,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11444,True,False,False,2.0,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11445,True,False,False,3.0,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11446,False,False,True,,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11447,True,False,False,2.0,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11448,True,False,False,3.0,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11449,False,False,True,,droidbot:dfs_greedy,300,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11450,True,False,False,2.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
11451,True,False,False,3.0,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,NOBS:MISUSE,True
11452,False,False,True,,droidbot:dfs_greedy,60,com.nononsenseapps.feeder.play_4025.apk,sustained_other,True
11453,True,False,False,2.0,droidbot:dfs_greedy,180,com.nononsenseapps.feeder.play_4025.apk,NOBS:SPEC_DEFECT,False
